horizonte,modelo,real,previsto
15_minutos,LSTM_Otimizada,0.184,0.60811657
15_minutos,LSTM_Otimizada,0.184,0.6131378
15_minutos,LSTM_Otimizada,0.184,0.61569846
15_minutos,LSTM_Otimizada,0.184,0.6170151
15_minutos,LSTM_Otimizada,0.244,0.61749977
15_minutos,LSTM_Otimizada,0.262,0.61715597
15_minutos,LSTM_Otimizada,0.262,0.615581
15_minutos,LSTM_Otimizada,0.26,0.6128517
15_minutos,LSTM_Otimizada,0.35,0.6095705
15_minutos,LSTM_Otimizada,0.36599999999999994,0.6061366
15_minutos,LSTM_Otimizada,0.362,0.6034121
15_minutos,LSTM_Otimizada,0.358,0.5999732
15_minutos,LSTM_Otimizada,0.356,0.5955529
15_minutos,LSTM_Otimizada,0.35400000000000004,0.5905101
15_minutos,LSTM_Otimizada,0.35400000000000004,0.58559465
15_minutos,LSTM_Otimizada,0.352,0.5803447
15_minutos,LSTM_Otimizada,0.44199999999999995,0.57547003
15_minutos,LSTM_Otimizada,0.43200000000000005,0.57089585
15_minutos,LSTM_Otimizada,0.43,0.56702894
15_minutos,LSTM_Otimizada,0.414,0.56375855
15_minutos,LSTM_Otimizada,0.368,0.56218344
15_minutos,LSTM_Otimizada,0.36599999999999994,0.5619778
15_minutos,LSTM_Otimizada,0.36599999999999994,0.5626105
15_minutos,LSTM_Otimizada,0.36599999999999994,0.5633486
15_minutos,LSTM_Otimizada,0.364,0.5682841
15_minutos,LSTM_Otimizada,0.364,0.57534826
15_minutos,LSTM_Otimizada,0.362,0.58188957
15_minutos,LSTM_Otimizada,0.364,0.58526796
15_minutos,LSTM_Otimizada,0.364,0.5866108
15_minutos,LSTM_Otimizada,0.362,0.58587366
15_minutos,LSTM_Otimizada,0.284,0.58310825
15_minutos,LSTM_Otimizada,0.268,0.5791816
15_minutos,LSTM_Otimizada,0.266,0.5784383
15_minutos,LSTM_Otimizada,0.264,0.57984734
15_minutos,LSTM_Otimizada,0.264,0.58065474
15_minutos,LSTM_Otimizada,0.264,0.5785514
15_minutos,LSTM_Otimizada,0.264,0.57263255
15_minutos,LSTM_Otimizada,0.264,0.56487787
15_minutos,LSTM_Otimizada,0.262,0.5572301
15_minutos,LSTM_Otimizada,0.262,0.5513288
15_minutos,LSTM_Otimizada,0.26,0.54703486
15_minutos,LSTM_Otimizada,0.26,0.544727
15_minutos,LSTM_Otimizada,0.26,0.5440337
15_minutos,LSTM_Otimizada,0.26,0.5425178
15_minutos,LSTM_Otimizada,0.258,0.54203975
15_minutos,LSTM_Otimizada,0.258,0.5427022
15_minutos,LSTM_Otimizada,0.258,0.5397328
15_minutos,LSTM_Otimizada,0.258,0.53535014
15_minutos,LSTM_Otimizada,0.258,0.53170496
15_minutos,LSTM_Otimizada,0.258,0.5300181
15_minutos,LSTM_Otimizada,0.294,0.5304973
15_minutos,LSTM_Otimizada,0.334,0.53380346
15_minutos,LSTM_Otimizada,0.334,0.53995943
15_minutos,LSTM_Otimizada,0.334,0.54734063
15_minutos,LSTM_Otimizada,0.334,0.5552234
15_minutos,LSTM_Otimizada,0.33,0.5636304
15_minutos,LSTM_Otimizada,0.33,0.5720674
15_minutos,LSTM_Otimizada,0.33,0.5800839
15_minutos,LSTM_Otimizada,0.33,0.5874753
15_minutos,LSTM_Otimizada,0.328,0.5915657
15_minutos,LSTM_Otimizada,0.328,0.59467417
15_minutos,LSTM_Otimizada,0.328,0.5961808
15_minutos,LSTM_Otimizada,0.326,0.59635466
15_minutos,LSTM_Otimizada,0.35,0.59580785
15_minutos,LSTM_Otimizada,0.422,0.59463584
15_minutos,LSTM_Otimizada,0.368,0.5931205
15_minutos,LSTM_Otimizada,0.364,0.59310645
15_minutos,LSTM_Otimizada,0.362,0.5951699
15_minutos,LSTM_Otimizada,0.35999999999999993,0.5972231
15_minutos,LSTM_Otimizada,0.358,0.5974802
15_minutos,LSTM_Otimizada,0.358,0.5958149
15_minutos,LSTM_Otimizada,0.356,0.593159
15_minutos,LSTM_Otimizada,0.356,0.588766
15_minutos,LSTM_Otimizada,0.35400000000000004,0.58276975
15_minutos,LSTM_Otimizada,0.35400000000000004,0.5757931
15_minutos,LSTM_Otimizada,0.35400000000000004,0.5690488
15_minutos,LSTM_Otimizada,0.352,0.5630345
15_minutos,LSTM_Otimizada,0.35,0.5583167
15_minutos,LSTM_Otimizada,0.348,0.55449045
15_minutos,LSTM_Otimizada,0.3459999999999999,0.5523447
15_minutos,LSTM_Otimizada,0.348,0.5544467
15_minutos,LSTM_Otimizada,0.3459999999999999,0.55596125
15_minutos,LSTM_Otimizada,0.3459999999999999,0.55643934
15_minutos,LSTM_Otimizada,0.3459999999999999,0.5569541
15_minutos,LSTM_Otimizada,0.3459999999999999,0.55797
15_minutos,LSTM_Otimizada,0.314,0.55916566
15_minutos,LSTM_Otimizada,0.254,0.5599115
15_minutos,LSTM_Otimizada,0.254,0.56042385
15_minutos,LSTM_Otimizada,0.254,0.5609575
15_minutos,LSTM_Otimizada,0.254,0.561347
15_minutos,LSTM_Otimizada,0.254,0.56211495
15_minutos,LSTM_Otimizada,0.254,0.5624283
15_minutos,LSTM_Otimizada,0.254,0.5625388
15_minutos,LSTM_Otimizada,0.256,0.56345356
15_minutos,LSTM_Otimizada,0.254,0.56482965
15_minutos,LSTM_Otimizada,0.252,0.5671298
15_minutos,LSTM_Otimizada,0.322,0.56957215
15_minutos,LSTM_Otimizada,0.33,0.5721443
15_minutos,LSTM_Otimizada,0.328,0.57528234
15_minutos,LSTM_Otimizada,0.33,0.57802343
15_minutos,LSTM_Otimizada,0.328,0.580153
15_minutos,LSTM_Otimizada,0.326,0.5804289
15_minutos,LSTM_Otimizada,0.324,0.5775246
15_minutos,LSTM_Otimizada,0.322,0.57352936
15_minutos,LSTM_Otimizada,0.324,0.5702714
15_minutos,LSTM_Otimizada,0.322,0.56863713
15_minutos,LSTM_Otimizada,0.306,0.56896657
15_minutos,LSTM_Otimizada,0.254,0.57027984
15_minutos,LSTM_Otimizada,0.252,0.57225907
15_minutos,LSTM_Otimizada,0.252,0.57411313
15_minutos,LSTM_Otimizada,0.234,0.5763127
15_minutos,LSTM_Otimizada,0.186,0.5791949
15_minutos,LSTM_Otimizada,0.186,0.5858356
15_minutos,LSTM_Otimizada,0.186,0.5941998
15_minutos,LSTM_Otimizada,0.186,0.602851
15_minutos,LSTM_Otimizada,0.186,0.60923505
15_minutos,LSTM_Otimizada,0.186,0.6127748
15_minutos,LSTM_Otimizada,0.186,0.6139415
15_minutos,LSTM_Otimizada,0.21,0.6133247
15_minutos,LSTM_Otimizada,0.298,0.6121776
15_minutos,LSTM_Otimizada,0.296,0.6097222
15_minutos,LSTM_Otimizada,0.292,0.6064333
15_minutos,LSTM_Otimizada,0.292,0.6019721
15_minutos,LSTM_Otimizada,0.292,0.59445864
15_minutos,LSTM_Otimizada,0.288,0.5868458
15_minutos,LSTM_Otimizada,0.288,0.58098555
15_minutos,LSTM_Otimizada,0.286,0.5766975
15_minutos,LSTM_Otimizada,0.288,0.57307094
15_minutos,LSTM_Otimizada,0.286,0.5714898
15_minutos,LSTM_Otimizada,0.282,0.5721728
15_minutos,LSTM_Otimizada,0.282,0.57468045
15_minutos,LSTM_Otimizada,0.28,0.5782221
15_minutos,LSTM_Otimizada,0.28,0.58251303
15_minutos,LSTM_Otimizada,0.28,0.58738816
15_minutos,LSTM_Otimizada,0.278,0.5932624
15_minutos,LSTM_Otimizada,0.28,0.60161984
15_minutos,LSTM_Otimizada,0.28,0.6100929
15_minutos,LSTM_Otimizada,0.28,0.6171335
15_minutos,LSTM_Otimizada,0.28,0.62199384
15_minutos,LSTM_Otimizada,0.28,0.6240711
15_minutos,LSTM_Otimizada,0.24,0.6241075
15_minutos,LSTM_Otimizada,0.186,0.62255645
15_minutos,LSTM_Otimizada,0.232,0.61956424
15_minutos,LSTM_Otimizada,0.262,0.6152504
15_minutos,LSTM_Otimizada,0.264,0.6105731
15_minutos,LSTM_Otimizada,0.264,0.60657007
15_minutos,LSTM_Otimizada,0.264,0.6034032
15_minutos,LSTM_Otimizada,0.262,0.60153544
15_minutos,LSTM_Otimizada,0.26,0.60035056
15_minutos,LSTM_Otimizada,0.258,0.59926325
15_minutos,LSTM_Otimizada,0.256,0.5983355
15_minutos,LSTM_Otimizada,0.256,0.5970188
15_minutos,LSTM_Otimizada,0.254,0.59491825
15_minutos,LSTM_Otimizada,0.252,0.59289205
15_minutos,LSTM_Otimizada,0.252,0.5906504
15_minutos,LSTM_Otimizada,0.252,0.58851355
15_minutos,LSTM_Otimizada,0.252,0.5852871
15_minutos,LSTM_Otimizada,0.228,0.58073497
15_minutos,LSTM_Otimizada,0.184,0.57849354
15_minutos,LSTM_Otimizada,0.184,0.5793625
15_minutos,LSTM_Otimizada,0.182,0.5818361
15_minutos,LSTM_Otimizada,0.184,0.58486116
15_minutos,LSTM_Otimizada,0.184,0.5870976
15_minutos,LSTM_Otimizada,0.184,0.58787906
15_minutos,LSTM_Otimizada,0.184,0.5880221
15_minutos,LSTM_Otimizada,0.184,0.58806646
15_minutos,LSTM_Otimizada,0.184,0.5881415
15_minutos,LSTM_Otimizada,0.184,0.5886183
15_minutos,LSTM_Otimizada,0.184,0.589155
15_minutos,LSTM_Otimizada,0.186,0.5903975
15_minutos,LSTM_Otimizada,0.184,0.5918654
15_minutos,LSTM_Otimizada,0.184,0.5934957
15_minutos,LSTM_Otimizada,0.186,0.595619
15_minutos,LSTM_Otimizada,0.212,0.59773636
15_minutos,LSTM_Otimizada,0.296,0.59937435
15_minutos,LSTM_Otimizada,0.294,0.6016081
15_minutos,LSTM_Otimizada,0.29,0.60507804
15_minutos,LSTM_Otimizada,0.29,0.60945135
15_minutos,LSTM_Otimizada,0.29,0.61440474
15_minutos,LSTM_Otimizada,0.29,0.61959666
15_minutos,LSTM_Otimizada,0.29,0.623566
15_minutos,LSTM_Otimizada,0.288,0.62678474
15_minutos,LSTM_Otimizada,0.29,0.6300879
15_minutos,LSTM_Otimizada,0.29,0.6326176
15_minutos,LSTM_Otimizada,0.288,0.63435376
15_minutos,LSTM_Otimizada,0.286,0.63468677
15_minutos,LSTM_Otimizada,0.286,0.6343176
15_minutos,LSTM_Otimizada,0.284,0.6344657
15_minutos,LSTM_Otimizada,0.284,0.6337467
15_minutos,LSTM_Otimizada,0.3,0.6336116
15_minutos,LSTM_Otimizada,0.364,0.637107
15_minutos,LSTM_Otimizada,0.35999999999999993,0.6418757
15_minutos,LSTM_Otimizada,0.35999999999999993,0.6467296
15_minutos,LSTM_Otimizada,0.35999999999999993,0.6487891
15_minutos,LSTM_Otimizada,0.35400000000000004,0.6479068
15_minutos,LSTM_Otimizada,0.324,0.6444261
15_minutos,LSTM_Otimizada,0.258,0.63893205
15_minutos,LSTM_Otimizada,0.258,0.6321952
15_minutos,LSTM_Otimizada,0.258,0.6238233
15_minutos,LSTM_Otimizada,0.256,0.61504817
15_minutos,LSTM_Otimizada,0.256,0.6066285
15_minutos,LSTM_Otimizada,0.256,0.5996786
15_minutos,LSTM_Otimizada,0.256,0.5942621
15_minutos,LSTM_Otimizada,0.256,0.59102505
15_minutos,LSTM_Otimizada,0.256,0.588587
15_minutos,LSTM_Otimizada,0.224,0.5878504
15_minutos,LSTM_Otimizada,0.188,0.5905091
15_minutos,LSTM_Otimizada,0.188,0.5945452
15_minutos,LSTM_Otimizada,0.188,0.5980163
15_minutos,LSTM_Otimizada,0.188,0.600535
15_minutos,LSTM_Otimizada,0.188,0.60283643
15_minutos,LSTM_Otimizada,0.188,0.60386676
15_minutos,LSTM_Otimizada,0.188,0.60106385
15_minutos,LSTM_Otimizada,0.188,0.5980976
15_minutos,LSTM_Otimizada,0.19000000000000003,0.5960038
15_minutos,LSTM_Otimizada,0.188,0.59502065
15_minutos,LSTM_Otimizada,0.19000000000000003,0.5951027
15_minutos,LSTM_Otimizada,0.188,0.59626716
15_minutos,LSTM_Otimizada,0.188,0.5979079
15_minutos,LSTM_Otimizada,0.186,0.60015756
15_minutos,LSTM_Otimizada,0.186,0.60234165
15_minutos,LSTM_Otimizada,0.188,0.6028214
15_minutos,LSTM_Otimizada,0.188,0.6024291
15_minutos,LSTM_Otimizada,0.188,0.6038595
15_minutos,LSTM_Otimizada,0.186,0.60607195
15_minutos,LSTM_Otimizada,0.188,0.6088863
15_minutos,LSTM_Otimizada,0.188,0.61215675
15_minutos,LSTM_Otimizada,0.186,0.61571044
15_minutos,LSTM_Otimizada,0.24799999999999997,0.61906576
15_minutos,LSTM_Otimizada,0.296,0.6217552
15_minutos,LSTM_Otimizada,0.294,0.62197256
15_minutos,LSTM_Otimizada,0.292,0.62159187
15_minutos,LSTM_Otimizada,0.294,0.6209692
15_minutos,LSTM_Otimizada,0.292,0.6215259
15_minutos,LSTM_Otimizada,0.292,0.62412053
15_minutos,LSTM_Otimizada,0.29,0.62860566
15_minutos,LSTM_Otimizada,0.29,0.63348705
15_minutos,LSTM_Otimizada,0.29,0.63835776
15_minutos,LSTM_Otimizada,0.368,0.6425149
15_minutos,LSTM_Otimizada,0.364,0.6459682
15_minutos,LSTM_Otimizada,0.36599999999999994,0.64881146
15_minutos,LSTM_Otimizada,0.36599999999999994,0.65079844
15_minutos,LSTM_Otimizada,0.362,0.652258
15_minutos,LSTM_Otimizada,0.358,0.6532818
15_minutos,LSTM_Otimizada,0.41200000000000003,0.65603805
15_minutos,LSTM_Otimizada,0.43799999999999994,0.6634042
15_minutos,LSTM_Otimizada,0.436,0.6714632
15_minutos,LSTM_Otimizada,0.436,0.67851716
15_minutos,LSTM_Otimizada,0.436,0.68063647
15_minutos,LSTM_Otimizada,0.436,0.6791412
15_minutos,LSTM_Otimizada,0.39,0.67525506
15_minutos,LSTM_Otimizada,0.3420000000000001,0.67057985
15_minutos,LSTM_Otimizada,0.3420000000000001,0.66509134
15_minutos,LSTM_Otimizada,0.338,0.6584126
15_minutos,LSTM_Otimizada,0.326,0.6553744
15_minutos,LSTM_Otimizada,0.272,0.65368474
15_minutos,LSTM_Otimizada,0.27,0.6508953
15_minutos,LSTM_Otimizada,0.27,0.6467596
15_minutos,LSTM_Otimizada,0.27,0.64160544
15_minutos,LSTM_Otimizada,0.268,0.636483
15_minutos,LSTM_Otimizada,0.266,0.6347253
15_minutos,LSTM_Otimizada,0.266,0.63615304
15_minutos,LSTM_Otimizada,0.264,0.6383451
15_minutos,LSTM_Otimizada,0.262,0.6386674
15_minutos,LSTM_Otimizada,0.264,0.6373462
15_minutos,LSTM_Otimizada,0.262,0.6348439
15_minutos,LSTM_Otimizada,0.262,0.6305107
15_minutos,LSTM_Otimizada,0.262,0.62605083
15_minutos,LSTM_Otimizada,0.262,0.6213766
15_minutos,LSTM_Otimizada,0.26,0.61933804
15_minutos,LSTM_Otimizada,0.26,0.6194008
15_minutos,LSTM_Otimizada,0.26,0.6194245
15_minutos,LSTM_Otimizada,0.26,0.62114483
15_minutos,LSTM_Otimizada,0.26,0.624218
15_minutos,LSTM_Otimizada,0.26,0.6285051
15_minutos,LSTM_Otimizada,0.258,0.6341736
15_minutos,LSTM_Otimizada,0.26,0.6404357
15_minutos,LSTM_Otimizada,0.258,0.646848
15_minutos,LSTM_Otimizada,0.26,0.6531601
15_minutos,LSTM_Otimizada,0.26,0.66107804
15_minutos,LSTM_Otimizada,0.26,0.6702689
15_minutos,LSTM_Otimizada,0.26,0.67782813
15_minutos,LSTM_Otimizada,0.262,0.68358475
15_minutos,LSTM_Otimizada,0.312,0.6880621
15_minutos,LSTM_Otimizada,0.37400000000000005,0.69118893
15_minutos,LSTM_Otimizada,0.37,0.69313663
15_minutos,LSTM_Otimizada,0.36599999999999994,0.6939822
15_minutos,LSTM_Otimizada,0.36599999999999994,0.6947771
15_minutos,LSTM_Otimizada,0.45399999999999996,0.6954191
15_minutos,LSTM_Otimizada,0.43799999999999994,0.6950989
15_minutos,LSTM_Otimizada,0.436,0.6938931
15_minutos,LSTM_Otimizada,0.434,0.6921413
15_minutos,LSTM_Otimizada,0.434,0.68864095
15_minutos,LSTM_Otimizada,0.43200000000000005,0.68651736
15_minutos,LSTM_Otimizada,0.43,0.6840286
15_minutos,LSTM_Otimizada,0.428,0.68212193
15_minutos,LSTM_Otimizada,0.426,0.6812298
15_minutos,LSTM_Otimizada,0.424,0.681496
15_minutos,LSTM_Otimizada,0.422,0.68155223
15_minutos,LSTM_Otimizada,0.422,0.6838088
15_minutos,LSTM_Otimizada,0.42,0.689356
15_minutos,LSTM_Otimizada,0.42,0.69555837
15_minutos,LSTM_Otimizada,0.42,0.70021427
15_minutos,LSTM_Otimizada,0.4179999999999999,0.70308554
15_minutos,LSTM_Otimizada,0.404,0.7092021
15_minutos,LSTM_Otimizada,0.35,0.7136971
15_minutos,LSTM_Otimizada,0.26,0.7150357
15_minutos,LSTM_Otimizada,0.256,0.71334064
15_minutos,LSTM_Otimizada,0.254,0.70802015
15_minutos,LSTM_Otimizada,0.256,0.70033246
15_minutos,LSTM_Otimizada,0.256,0.691444
15_minutos,LSTM_Otimizada,0.256,0.682792
15_minutos,LSTM_Otimizada,0.256,0.67445827
15_minutos,LSTM_Otimizada,0.254,0.6671591
15_minutos,LSTM_Otimizada,0.254,0.6617867
15_minutos,LSTM_Otimizada,0.254,0.6600346
15_minutos,LSTM_Otimizada,0.254,0.65982497
15_minutos,LSTM_Otimizada,0.254,0.6604598
15_minutos,LSTM_Otimizada,0.254,0.66164124
15_minutos,LSTM_Otimizada,0.254,0.6634769
15_minutos,LSTM_Otimizada,0.254,0.66552776
15_minutos,LSTM_Otimizada,0.254,0.6657121
15_minutos,LSTM_Otimizada,0.254,0.66353315
15_minutos,LSTM_Otimizada,0.254,0.6619637
15_minutos,LSTM_Otimizada,0.254,0.6625688
15_minutos,LSTM_Otimizada,0.254,0.66561687
15_minutos,LSTM_Otimizada,0.254,0.67013466
15_minutos,LSTM_Otimizada,0.254,0.6762917
15_minutos,LSTM_Otimizada,0.256,0.6831562
15_minutos,LSTM_Otimizada,0.256,0.6958727
15_minutos,LSTM_Otimizada,0.254,0.7091912
15_minutos,LSTM_Otimizada,0.256,0.7224421
15_minutos,LSTM_Otimizada,0.254,0.7353573
15_minutos,LSTM_Otimizada,0.256,0.7456799
15_minutos,LSTM_Otimizada,0.256,0.7533867
15_minutos,LSTM_Otimizada,0.256,0.7589652
15_minutos,LSTM_Otimizada,0.256,0.76287097
15_minutos,LSTM_Otimizada,0.278,0.7654996
15_minutos,LSTM_Otimizada,0.34,0.76681894
15_minutos,LSTM_Otimizada,0.37400000000000005,0.76643485
15_minutos,LSTM_Otimizada,0.37,0.7653606
15_minutos,LSTM_Otimizada,0.368,0.7630706
15_minutos,LSTM_Otimizada,0.364,0.7598334
15_minutos,LSTM_Otimizada,0.362,0.7557958
15_minutos,LSTM_Otimizada,0.362,0.7507883
15_minutos,LSTM_Otimizada,0.356,0.74498475
15_minutos,LSTM_Otimizada,0.356,0.7390278
15_minutos,LSTM_Otimizada,0.35400000000000004,0.73279107
15_minutos,LSTM_Otimizada,0.35400000000000004,0.727168
15_minutos,LSTM_Otimizada,0.352,0.72203124
15_minutos,LSTM_Otimizada,0.35,0.716263
15_minutos,LSTM_Otimizada,0.348,0.7107145
15_minutos,LSTM_Otimizada,0.3459999999999999,0.7043133
15_minutos,LSTM_Otimizada,0.3459999999999999,0.70181084
15_minutos,LSTM_Otimizada,0.316,0.7047796
15_minutos,LSTM_Otimizada,0.28,0.71248484
15_minutos,LSTM_Otimizada,0.28,0.72217864
15_minutos,LSTM_Otimizada,0.28,0.7309111
15_minutos,LSTM_Otimizada,0.28,0.7371161
15_minutos,LSTM_Otimizada,0.28,0.73977774
15_minutos,LSTM_Otimizada,0.278,0.73931235
15_minutos,LSTM_Otimizada,0.188,0.73911726
15_minutos,LSTM_Otimizada,0.186,0.73797107
15_minutos,LSTM_Otimizada,0.188,0.7366606
15_minutos,LSTM_Otimizada,0.188,0.7348631
15_minutos,LSTM_Otimizada,0.188,0.73346394
15_minutos,LSTM_Otimizada,0.188,0.7324293
15_minutos,LSTM_Otimizada,0.188,0.73277056
15_minutos,LSTM_Otimizada,0.188,0.7342888
15_minutos,LSTM_Otimizada,0.188,0.7359072
15_minutos,LSTM_Otimizada,0.188,0.7360784
15_minutos,LSTM_Otimizada,0.188,0.7337782
15_minutos,LSTM_Otimizada,0.188,0.7316154
15_minutos,LSTM_Otimizada,0.186,0.7311515
15_minutos,LSTM_Otimizada,0.186,0.7316458
15_minutos,LSTM_Otimizada,0.186,0.7338443
15_minutos,LSTM_Otimizada,0.186,0.73689014
15_minutos,LSTM_Otimizada,0.186,0.7366856
15_minutos,LSTM_Otimizada,0.184,0.73725
15_minutos,LSTM_Otimizada,0.186,0.73852545
15_minutos,LSTM_Otimizada,0.186,0.741402
15_minutos,LSTM_Otimizada,0.188,0.7460044
15_minutos,LSTM_Otimizada,0.186,0.75214946
15_minutos,LSTM_Otimizada,0.186,0.7592534
15_minutos,LSTM_Otimizada,0.186,0.76603615
15_minutos,LSTM_Otimizada,0.186,0.772855
15_minutos,LSTM_Otimizada,0.188,0.777846
15_minutos,LSTM_Otimizada,0.19000000000000003,0.78055644
15_minutos,LSTM_Otimizada,0.28,0.7826754
15_minutos,LSTM_Otimizada,0.266,0.78449184
15_minutos,LSTM_Otimizada,0.266,0.7856774
15_minutos,LSTM_Otimizada,0.266,0.7862572
15_minutos,LSTM_Otimizada,0.264,0.78640157
15_minutos,LSTM_Otimizada,0.26,0.7868366
15_minutos,LSTM_Otimizada,0.332,0.78722566
15_minutos,LSTM_Otimizada,0.368,0.78706247
15_minutos,LSTM_Otimizada,0.36599999999999994,0.78605545
15_minutos,LSTM_Otimizada,0.362,0.7831182
15_minutos,LSTM_Otimizada,0.35999999999999993,0.7792421
15_minutos,LSTM_Otimizada,0.35999999999999993,0.7752696
15_minutos,LSTM_Otimizada,0.35400000000000004,0.7709441
15_minutos,LSTM_Otimizada,0.356,0.76655984
15_minutos,LSTM_Otimizada,0.35400000000000004,0.7616253
15_minutos,LSTM_Otimizada,0.352,0.75661623
15_minutos,LSTM_Otimizada,0.304,0.7562146
15_minutos,LSTM_Otimizada,0.286,0.7560267
15_minutos,LSTM_Otimizada,0.286,0.75534475
15_minutos,LSTM_Otimizada,0.284,0.75357056
15_minutos,LSTM_Otimizada,0.282,0.75055146
15_minutos,LSTM_Otimizada,0.282,0.7468088
15_minutos,LSTM_Otimizada,0.282,0.74618757
15_minutos,LSTM_Otimizada,0.368,0.74940765
15_minutos,LSTM_Otimizada,0.282,0.74976915
15_minutos,LSTM_Otimizada,0.282,0.7493526
15_minutos,LSTM_Otimizada,0.28,0.74820995
15_minutos,LSTM_Otimizada,0.28,0.74617815
15_minutos,LSTM_Otimizada,0.28,0.7454727
15_minutos,LSTM_Otimizada,0.294,0.7437175
15_minutos,LSTM_Otimizada,0.188,0.74083656
15_minutos,LSTM_Otimizada,0.19000000000000003,0.738476
15_minutos,LSTM_Otimizada,0.188,0.7330761
15_minutos,LSTM_Otimizada,0.188,0.72645485
15_minutos,LSTM_Otimizada,0.43799999999999994,0.7210556
15_minutos,LSTM_Otimizada,0.826,0.71813565
15_minutos,LSTM_Otimizada,0.194,0.7190017
15_minutos,LSTM_Otimizada,0.804,0.7228161
15_minutos,LSTM_Otimizada,2.784,0.72828513
15_minutos,LSTM_Otimizada,3.94,0.7381665
15_minutos,LSTM_Otimizada,3.902,0.747696
15_minutos,LSTM_Otimizada,3.558,0.75662965
15_minutos,LSTM_Otimizada,3.8539999999999996,0.7655258
15_minutos,LSTM_Otimizada,3.66,0.7732712
15_minutos,LSTM_Otimizada,2.482,0.7799629
15_minutos,LSTM_Otimizada,2.492,0.78458726
15_minutos,LSTM_Otimizada,2.482,0.78562576
15_minutos,LSTM_Otimizada,2.47,0.78504795
15_minutos,LSTM_Otimizada,2.474,0.78530407
15_minutos,LSTM_Otimizada,2.476,0.78723377
15_minutos,LSTM_Otimizada,2.478,0.8014111
15_minutos,LSTM_Otimizada,2.468,0.8359381
15_minutos,LSTM_Otimizada,2.454,0.8541871
15_minutos,LSTM_Otimizada,2.46,0.8757782
15_minutos,LSTM_Otimizada,2.46,0.96233946
15_minutos,LSTM_Otimizada,2.514,1.1823775
15_minutos,LSTM_Otimizada,2.562,1.5320408
15_minutos,LSTM_Otimizada,3.074,1.7828114
15_minutos,LSTM_Otimizada,3.566,1.898092
15_minutos,LSTM_Otimizada,3.544,1.9184903
15_minutos,LSTM_Otimizada,3.5120000000000005,1.7937645
15_minutos,LSTM_Otimizada,3.518,1.6732291
15_minutos,LSTM_Otimizada,3.7860000000000005,1.5521513
15_minutos,LSTM_Otimizada,1.414,1.4093976
15_minutos,LSTM_Otimizada,1.5200000000000002,1.3051145
15_minutos,LSTM_Otimizada,3.558,1.2218181
15_minutos,LSTM_Otimizada,3.718,1.1611503
15_minutos,LSTM_Otimizada,3.704,1.1238067
15_minutos,LSTM_Otimizada,3.714,1.0999296
15_minutos,LSTM_Otimizada,1.992,1.0867568
15_minutos,LSTM_Otimizada,1.6000000000000003,1.0890166
15_minutos,LSTM_Otimizada,2.7379999999999995,1.0987681
15_minutos,LSTM_Otimizada,3.6740000000000004,1.1155171
15_minutos,LSTM_Otimizada,3.742,1.223073
15_minutos,LSTM_Otimizada,3.746,1.4758377
15_minutos,LSTM_Otimizada,2.31,1.733816
15_minutos,LSTM_Otimizada,1.616,1.8913666
15_minutos,LSTM_Otimizada,2.458,1.9784522
15_minutos,LSTM_Otimizada,3.716,2.0543427
15_minutos,LSTM_Otimizada,3.698,1.980149
15_minutos,LSTM_Otimizada,3.624,1.9090872
15_minutos,LSTM_Otimizada,2.568,1.9101529
15_minutos,LSTM_Otimizada,1.53,1.9341826
15_minutos,LSTM_Otimizada,2.066,1.9582093
15_minutos,LSTM_Otimizada,3.614,1.9797839
15_minutos,LSTM_Otimizada,3.62,1.9524202
15_minutos,LSTM_Otimizada,2.578,1.9091763
15_minutos,LSTM_Otimizada,1.4919999999999998,1.8935887
15_minutos,LSTM_Otimizada,1.55,1.9043267
15_minutos,LSTM_Otimizada,1.542,1.9222275
15_minutos,LSTM_Otimizada,1.5439999999999998,1.944643
15_minutos,LSTM_Otimizada,1.546,1.9317951
15_minutos,LSTM_Otimizada,1.54,1.8984791
15_minutos,LSTM_Otimizada,1.542,1.883793
15_minutos,LSTM_Otimizada,1.55,1.8968223
15_minutos,LSTM_Otimizada,1.546,1.9197128
15_minutos,LSTM_Otimizada,1.5480000000000003,1.9373764
15_minutos,LSTM_Otimizada,1.5480000000000003,1.9279076
15_minutos,LSTM_Otimizada,1.296,1.891008
15_minutos,LSTM_Otimizada,0.568,1.8631996
15_minutos,LSTM_Otimizada,0.57,1.8683789
15_minutos,LSTM_Otimizada,0.562,1.8861568
15_minutos,LSTM_Otimizada,0.5639999999999998,1.8903588
15_minutos,LSTM_Otimizada,0.5639999999999998,1.8636526
15_minutos,LSTM_Otimizada,0.5639999999999998,1.8393422
15_minutos,LSTM_Otimizada,0.558,1.8135194
15_minutos,LSTM_Otimizada,0.558,1.7909755
15_minutos,LSTM_Otimizada,0.5559999999999999,1.7750944
15_minutos,LSTM_Otimizada,0.558,1.7599796
15_minutos,LSTM_Otimizada,0.558,1.7450267
15_minutos,LSTM_Otimizada,0.582,1.749707
15_minutos,LSTM_Otimizada,0.666,1.7565228
15_minutos,LSTM_Otimizada,0.662,1.7692219
15_minutos,LSTM_Otimizada,0.662,1.7741476
15_minutos,LSTM_Otimizada,0.666,1.745569
15_minutos,LSTM_Otimizada,0.668,1.6084025
15_minutos,LSTM_Otimizada,0.666,1.4459263
15_minutos,LSTM_Otimizada,0.6559999999999999,1.2367965
15_minutos,LSTM_Otimizada,0.654,1.03912
